objid,specobjid,class,run,rerun,camcol,field,ra,dec,redshift,dered_u,deVRad_u,psffwhm_u,extinction_u,dered_g,deVRad_g,psffwhm_g,extinction_g,dered_r,deVRad_r,psffwhm_r,extinction_r,dered_i,deVRad_i,psffwhm_i,extinction_i,dered_z,deVRad_z,psffwhm_z,extinction_z,u_g,g_r,r_i,i_z
1237662637974487314,6.145313525000851e+18,GALAXY,3996,301,5,62,213.516320245729,13.8983803987747,0.1426059,21.2056,0.4986923,1.550656,0.1028154,20.35932,0.1686549,1.31767,0.08011308,19.96756,0.1611463,1.175436,0.05542186,19.76371,0.2267159,1.136419,0.04118438,19.65179,0.294141,1.166373,0.03063361,0.8689823,0.4164524,0.218092,0.1224689
1237678541701317161,7.099066478956401e+18,GALAXY,7699,301,4,59,355.629759208535,25.1109195087292,0.4769706,25.46838,0.0002279792,1.307725,0.1725604,21.80918,0.6708691,1.213733,0.1344579,19.93268,0.7608606,1.090139,0.09301736,19.00632,0.7280825,0.9631532,0.06912187,18.72215,0.4752925,1.03651,0.05141397,3.697296,1.917944,0.9502525,0.3018818
1237664672721469874,4.3426270903462994e+18,GALAXY,4470,301,3,157,210.729417642452,34.3480514152842,0.4701655,22.28243,0.000147464,1.154873,0.0843439,21.26362,0.4455478,1.178627,0.06572019,20.01569,0.4948461,1.125703,0.04546493,19.30729,0.5171754,0.9633977,0.03378531,18.86936,0.7229625,0.9783806,0.02513007,1.037436,1.268179,0.7200775,0.4465904
1237661064951431252,5.985317539789689e+18,GALAXY,3630,301,3,195,145.621245466078,9.56906221307662,0.4008492,23.69553,0.1182095,1.507076,0.1149555,21.66988,0.7875366,1.152145,0.08957252,19.96386,0.864688,1.366165,0.06196585,19.1957,0.7447274,1.323476,0.04604727,18.73232,0.3981887,1.214582,0.03425071,2.051029,1.733625,0.7840862,0.4751778
1237665227848024398,7.30734668781901e+18,GALAXY,4599,301,5,188,200.431384294133,32.2696608280457,0.3127524,21.45908,0.4564234,1.429495,0.07483213,20.60126,0.1695614,1.452222,0.05830869,19.96375,0.2694817,1.272106,0.04033769,19.69593,0.2626138,1.154913,0.02997522,19.39155,0.3997853,1.167621,0.02229606,0.8743382,0.6554794,0.278183,0.3120613
1237661358076527072,8.312748098746339e+18,GALAXY,3698,301,5,97,169.002392942298,46.7994618701281,0.4531432,25.75376,0.008592747,1.518511,0.05683897,21.93005,0.7793828,1.417116,0.04428854,20.03507,0.5987316,1.303871,0.03063861,19.23007,0.7644365,1.178884,0.02276777,18.86351,0.9957837,1.208789,0.01693504,3.836266,1.908625,0.8128777,0.372385
1237655128761303170,7.569656903623791e+18,GALAXY,2248,301,2,66,238.116751427298,50.960154531493,0.4451699,26.36821,0.02748973,1.581155,0.07359733,21.62373,0.8822148,1.531499,0.05734655,19.96381,1.00931,1.462448,0.03967207,19.17808,0.6942186,1.301122,0.0294806,18.62874,0.7638487,1.285851,0.02192815,4.760731,1.677591,0.795927,0.5568867
1237666214078120446,7.427583231682433e+18,GALAXY,4829,301,2,161,21.0869685527542,32.8795447757591,0.2718764,23.19907,0.001277668,1.4088,0.2210497,21.35046,0.7197568,1.312427,0.1722404,19.95914,0.6802921,1.241433,0.1191551,19.43147,0.595444,1.137594,0.08854502,19.10691,0.6639224,1.189523,0.06586123,1.897421,1.444405,0.5582848,0.3472366
1237658492812853339,6.047462761977631e+18,GALAXY,3031,301,4,347,172.258777364518,9.93379713578102,0.3010456,22.92452,0.0006747597,1.505437,0.121833,21.71729,0.4165689,1.339392,0.09493147,19.99861,0.7098234,1.293203,0.06567315,19.23468,0.3934753,1.206576,0.04880219,18.96857,0.4179834,1.190014,0.03629986,1.234133,1.747938,0.780798,0.278614
1237678617934824709,1.2555474949311304e+18,GALAXY,7717,301,2,26,314.606223434011,0.798908660143333,0.4636409,21.03497,0.5192586,1.384855,0.307415,20.55953,0.4369732,1.159725,0.2395357,19.83862,0.419787,1.104621,0.1657097,19.63437,0.4055065,1.031646,0.1231401,19.35351,0.4988842,0.964375,0.09159357,0.5433197,0.7947388,0.2468128,0.3124084
1237663716554703671,8.844011230962405e+18,GALAXY,4247,301,6,162,8.03854637028053,0.990682608339001,0.3884082,25.47179,0.0002706854,1.035634,0.09516753,21.94262,0.8352914,1.032423,0.07415389,20.00279,0.7359071,1.01459,0.05129932,19.36822,0.5550267,1.0779,0.03812089,18.93481,0.4968825,1.167486,0.02835494,3.55019,1.962685,0.6477432,0.4431782
1237660669280518485,6.007913878163575e+18,GALAXY,3538,301,2,240,153.857771236631,9.92385994322328,0.4648095,25.55902,0.1390826,1.651925,0.1813982,21.45668,0.4582593,1.360983,0.1413443,19.97162,1.038057,1.414232,0.09778132,19.1891,0.9164028,1.302714,0.072662,18.63286,0.7249247,1.175208,0.05404717,4.142395,1.528627,0.8076363,0.5748558
1237657189818696169,1.2452497438697329e+18,GALAXY,2728,301,1,218,330.819411394987,-0.891151453975989,0.06939778,21.00855,0.2943175,1.283332,0.3336256,20.08469,0.5072454,1.089122,0.2599588,19.9167,0.4721729,0.8213931,0.1798383,19.62275,0.5623993,0.8211022,0.1336391,19.57427,0.2790903,1.02474,0.09940296,0.99753,0.2481136,0.3401508,0.08270645
1237665356155126207,1.2292789176399843e+19,GALAXY,4629,301,4,111,244.631218117761,31.2942159391498,0.3604314,20.52179,0.002171687,1.626265,0.09507821,20.22835,0.3376663,1.484705,0.07408429,19.97533,0.3798774,1.441193,0.05125117,20.10845,0.2736242,1.234768,0.03808511,19.5641,0.01035244,1.296009,0.02832833,0.3144379,0.275856,-0.1199627,0.5541096
1237664672715767858,4.47548355505372e+18,GALAXY,4470,301,3,70,194.992363430882,36.7505222229868,0.3418322,20.96926,0.1235215,1.229635,0.0583947,20.64211,0.1051793,1.137641,0.04550075,20.04099,0.1602044,1.172106,0.03147721,19.89555,0.186962,1.076156,0.02339094,20.19075,0.0002786772,0.9161711,0.01739856,0.3400517,0.615139,0.1535244,-0.2892036
1237655107839262779,7.991765743627948e+18,GALAXY,2243,301,3,309,176.706436176901,59.3487215461786,0.2534187,21.70527,0.0001613774,1.642878,0.0761563,20.0754,0.3102183,1.382328,0.05934047,19.99683,7.541747e-06,1.388212,0.04105147,19.42319,0.1521041,1.337954,0.03050564,18.96614,0.3267332,1.256967,0.02269059,1.646688,0.09685898,0.5841846,0.4648647
1237650803726811553,4.2413912055131873e+18,GALAXY,1241,301,2,29,142.707214052283,-2.55972839048114,0.06877619,20.59336,0.5403912,1.606197,0.1569774,19.6543,0.4337282,1.508317,0.1223157,19.96018,0.5764176,1.09623,0.08461744,19.39497,0.4336422,1.047883,0.06287983,19.6513,0.9217002,1.316604,0.04677104,0.9737244,-0.2681808,0.5869427,-0.2402229
1237661356997673494,9.34745452191864e+18,GALAXY,3698,301,3,19,153.656011764293,42.5332585550833,0.3622615,24.84135,0.869889,1.492341,0.06926493,21.79661,0.8910587,1.329974,0.05397076,20.019,0.5994604,1.390706,0.03733673,19.41717,0.5705884,1.123554,0.02774519,19.02088,0.2096157,1.13786,0.02063732,3.06004,1.794249,0.6114216,0.403389
1237661435931001079,9.562350784001364e+18,GALAXY,3716,301,6,222,223.283570540627,41.836030091893,1.903131,21.73269,0.4563918,1.038601,0.06355024,21.24455,6.880133e-05,0.8671307,0.04951792,19.97006,0.001846842,0.9619887,0.03425627,19.29333,0.0003459368,0.9314323,0.02545608,18.28132,0.02626765,0.7776187,0.01893464,0.5021687,1.289761,0.6855259,1.018532
1237651067884339629,7.973669707252519e+18,GALAXY,1302,301,6,289,155.06287083927,62.9401556808152,0.4950394,25.44783,0.003416463,1.39926,0.04659035,21.64961,0.7615156,1.373974,0.03630289,19.99422,0.778802,1.116596,0.02511417,19.12716,0.7367744,1.081937,0.01866252,18.76887,0.4943193,1.155007,0.01388149,3.808508,1.666576,0.8735104,0.3630791
1237651272425865528,5.8031094949649e+18,GALAXY,1350,301,3,193,133.015832254108,55.7069027793815,0.6095741,21.62462,0.6146935,1.69407,0.1886165,20.83618,0.2361197,1.623279,0.1469687,19.91685,0.07868343,1.47058,0.1016723,19.4031,0.09656144,1.343196,0.07555338,19.25449,0.004462704,1.525239,0.05619784,0.8300953,0.9646206,0.5398674,0.1679688
1237665565543497888,4.4214191941277655e+18,GALAXY,4678,301,2,244,238.073892349754,15.1793651434551,0.5971678,23.32584,0.09804887,1.35113,0.1685481,21.58898,0.1154868,1.262014,0.1313315,19.9463,0.7954987,1.026747,0.09085456,19.15325,0.7231753,1.027707,0.06751467,18.81969,0.5013905,1.142751,0.05021852,1.774076,1.683157,0.8163834,0.3508568
1237648720690020697,3.152531004724613e+17,GALAXY,756,301,2,370,171.26130950635,-0.609578510877507,0.3744148,21.63252,0.4020145,1.274321,0.1398813,20.87098,0.2360095,1.17274,0.1089945,19.98333,0.3662547,1.072616,0.07540191,19.55726,0.4500694,0.9878786,0.0560317,19.03479,0.3178434,1.060665,0.04167729,0.7924347,0.9212437,0.4454384,0.5368233
1237674371289383250,5.052092750570476e+18,GALAXY,6728,301,4,79,120.526510901221,19.3184327597073,8.305774e-06,22.7696,1.297885,1.299972,0.1453345,20.47597,0.05337782,1.285176,0.1132437,19.97092,0.0001349238,1.239861,0.07834145,19.99148,0.00153872,1.190753,0.05821609,21.70164,0.0004949586,1.033537,0.04330207,2.325729,0.5399456,-0.0004367828,-1.695248
1237680481953776094,8.716810672758084e+18,GALAXY,8151,301,2,74,5.00056907296897,29.5461760138448,0.3166472,20.84472,0.0008773711,1.622353,0.168247,20.50468,0.1271875,1.510483,0.1310969,19.95362,0.2014577,1.188783,0.09069224,20.47579,0.2081036,1.146431,0.06739406,19.94787,0.3863473,1.251861,0.0501288,0.3771839,0.5914669,-0.4988689,0.5451832
1237654605310329838,5.389693122904347e+18,GALAXY,2126,301,3,38,124.82786887228,2.4638822864941,0.5798612,22.51772,0.006983679,1.410196,0.1443318,21.41751,0.7085057,1.458923,0.1124623,19.96179,0.7507189,1.117764,0.07780092,19.04816,0.4909626,1.069658,0.05781442,18.76953,0.6301159,1.187124,0.04300331,1.132082,1.490383,0.9336185,0.2934437
1237667736107352235,2.673010686824573e+18,GALAXY,5183,301,5,164,155.31371946338,20.6139275220668,0.247427,23.04219,0.1892799,1.409271,0.1006175,21.37343,0.4641716,1.279011,0.07840047,20.01905,0.3623054,1.358161,0.05423708,19.52391,0.4615036,1.344292,0.04030396,19.1704,0.3278428,1.22199,0.02997874,1.690985,1.378538,0.509079,0.3638325
1237665097390293674,6.525756372373754e+18,GALAXY,4569,301,2,217,143.973974430089,27.2931955752687,0.4600354,25.82677,8.046276e-05,1.463101,0.08898065,21.52026,0.5024428,1.188691,0.06933312,19.95297,0.7346752,1.13578,0.04796433,19.13291,0.6760665,1.036129,0.03564264,18.82597,0.6745366,0.9702305,0.02651158,4.326151,1.588661,0.8323784,0.3160763
1237659324404466046,7.661896033824428e+18,GALAXY,3225,301,1,20,204.529360888098,57.4686468782313,0.4588979,26.40484,0.04873879,1.31661,0.03255547,21.66078,0.4189927,1.168913,0.025367,20.00902,0.6239712,1.041319,0.01754878,19.21464,0.66346,1.063366,0.01304062,18.77909,0.8066657,1.099393,0.009699826,4.751247,1.659582,0.7988834,0.4388905
1237662244985766398,5.475299995795345e+18,GALAXY,3905,301,1,74,210.820912607541,5.8992477398644,0.5265124,23.53942,0.001445984,1.274699,0.1013326,21.50759,0.441782,1.202102,0.07895771,20.04349,0.6230825,1.019875,0.05462258,19.21791,0.4506984,0.9418087,0.04059043,18.88416,0.6741003,1.061669,0.03019182,2.054207,1.488436,0.8396072,0.3441467
1237664673792131206,2.366672734424951e+18,GALAXY,4470,301,5,110,202.587651748891,36.6883812939407,0.1474259,21.97498,0.272352,1.411237,0.03975402,20.34847,0.110941,1.234627,0.03097606,20.02861,0.04188948,1.320883,0.0214291,20.15709,0.0652793,1.119028,0.01592412,20.49035,1.356738,1.01701,0.01184462,1.635284,0.3294106,-0.122982,-0.3291798
1237678595936092703,4.830211848153616e+18,GALAXY,7712,301,1,224,344.236433681405,1.39844071646526,0.4246159,21.80334,0.1218015,1.509119,0.3277322,21.00526,0.3325703,1.295498,0.2553667,19.92142,0.3204116,1.185967,0.1766615,19.569,0.4738899,1.107756,0.1312784,19.25626,0.6064808,1.108303,0.09764704,0.8704453,1.16254,0.3978024,0.3463745
1237679477470265868,7.745192562470965e+18,GALAXY,7917,301,3,104,359.981332220231,22.2710117276969,0.4208053,26.2563,0.004702137,1.653741,0.2642796,21.42501,0.6148015,1.587169,0.2059249,19.89108,0.1592839,1.178084,0.1424579,19.65466,0.159823,1.100979,0.1058615,19.53843,0.1240383,1.217676,0.0787415,4.889647,1.597401,0.2730179,0.1433411
1237661387616027550,5.842345570925302e+18,GALAXY,3705,301,4,274,244.364191920791,39.1271420738265,0.463868,24.93763,0.233217,1.253483,0.03537585,21.63157,0.6320099,1.256794,0.02756462,20.00546,0.4875968,1.11934,0.01906908,19.24179,0.4658339,0.9938166,0.01417037,18.85047,0.9080554,1.03976,0.01054015,3.313869,1.634605,0.7685699,0.3949471
1237665226767597864,1.1569847636266865e+19,GALAXY,4599,301,3,86,182.405491777014,32.4321619267462,0.4452363,20.92887,0.006357352,1.336951,0.07636657,20.58059,0.1208516,1.176777,0.05950431,20.05254,0.2498473,1.107233,0.04116481,19.58646,0.3402018,1.03334,0.03058986,19.28481,0.282002,0.9931781,0.02275324,0.3651485,0.5463886,0.476656,0.3094883
1237651190289072374,6.43473523283934e+18,GALAXY,1331,301,2,261,146.672367887419,58.4881743070288,0.4144644,22.8181,0.2276097,1.615791,0.07130153,21.92862,0.3663994,1.330619,0.05555767,20.01271,0.7300867,1.420127,0.03843454,19.32912,0.6824549,1.240607,0.02856098,18.85804,0.9030445,1.155465,0.02124412,0.9052296,1.933027,0.69347,0.4783955
1237668297145909585,6.160073094600086e+18,GALAXY,5314,301,2,293,222.016309844338,15.5104869720159,0.4458639,24.89232,0.003293977,1.587558,0.1385367,21.67574,0.4562894,1.487988,0.1079469,19.97302,0.8485826,1.192636,0.07467715,19.20264,0.6860661,1.037015,0.05549313,18.72437,0.9005516,1.275308,0.04127669,3.247171,1.735987,0.7895603,0.4924927
1237657191981318468,1.2251240084422267e+18,GALAXY,2728,301,5,449,5.45939479059842,0.779564771760543,0.4366853,20.68464,0.224038,1.092272,0.09041375,20.5668,0.1934376,1.14139,0.07044978,19.95491,0.1894006,0.9530169,0.04873683,19.88929,0.1630134,0.8934744,0.03621669,19.70427,0.2160083,1.027251,0.02693856,0.1378098,0.6335945,0.07814217,0.1942959
1237678907332296949,1.2473850432945672e+19,GALAXY,7784,301,5,393,29.8955781769439,9.68889161338081,0.4218842,20.42612,0.1339265,1.623842,0.3149741,20.31967,0.1580795,1.46155,0.2454257,19.89978,0.2070661,1.461105,0.1697844,19.80165,0.2006901,1.285154,0.126168,19.60948,0.319874,1.242479,0.09384579,0.1760006,0.495533,0.1417389,0.2244968
1237680263466385821,8.05254482224928e+18,GALAXY,8100,301,3,365,6.89573566284152,-7.63153778812253,0.393857,22.06924,0.00659209,2.02799,0.1682619,20.89888,0.1636462,1.988833,0.1311085,19.93177,0.2808628,1.475891,0.09070028,19.25702,0.2408607,1.445891,0.06740003,18.85908,0.413367,1.562633,0.05013324,1.207514,1.007523,0.6980534,0.4152031
1237661152457457872,7.601145266369221e+18,GALAXY,3650,301,6,135,213.372835950016,47.2662583834937,0.4453124,24.15057,0.2360774,1.582534,0.05325501,21.6997,0.4110303,1.219076,0.04149594,20.01554,1.16963,1.217943,0.0287067,19.23162,0.7510524,1.199321,0.02133215,18.72538,0.4617178,1.240642,0.0158672,2.462631,1.696943,0.7912941,0.5117111
1237657877002191017,1.251225857212051e+19,GALAXY,2888,301,1,46,117.653628813491,23.2177155812238,0.2517096,22.18615,0.5039351,1.352313,0.2928131,21.11268,0.6206201,1.182298,0.228158,19.85564,0.4346852,1.263315,0.1578386,19.3335,0.484493,1.150768,0.117291,19.16685,0.6209059,1.135928,0.08724297,1.138124,1.327358,0.5626945,0.196701
1237678661430215146,4.977703367113724e+18,GALAXY,7727,301,3,161,14.2739827490205,4.60739879969964,0.4321688,26.33111,0.05385862,1.394801,0.08998793,21.63851,0.6725976,1.255318,0.07011799,19.96678,0.7083206,1.10264,0.0485073,19.19245,0.574608,0.9803997,0.03604612,18.72454,0.2843805,0.9885758,0.02681169,4.712473,1.693346,0.786787,0.4771461
1237655108919689786,9.23137440710422e+18,GALAXY,2243,301,5,411,206.740500686244,58.5975894769249,0.2038269,22.81353,1.703464,1.461201,0.03264984,21.22057,0.4114811,1.535623,0.02544054,20.06555,0.3455793,1.27729,0.01759965,19.61334,0.3662999,1.242064,0.01307842,19.30948,0.3824264,1.237007,0.009727945,1.600172,1.162859,0.4567299,0.3072128
1237662302970315048,7.589761748045156e+18,GALAXY,3918,301,5,112,210.462147000786,50.5066469073032,0.4029676,21.93156,0.3001136,1.214893,0.05931635,20.93274,0.1383941,1.135938,0.0462189,20.01346,0.153259,1.196511,0.03197402,19.67974,0.1249887,1.091223,0.02376012,19.48477,0.1960667,0.891421,0.01767317,1.011923,0.9335213,0.3419361,0.2010555
1237666340797284395,4.754847471620084e+18,GALAXY,4858,301,6,430,11.3449564339434,1.16458910218641,0.3695122,23.33265,0.3668259,1.290353,0.1040799,21.4709,0.7464905,1.296631,0.08109833,19.96362,0.5288577,1.311431,0.05610345,19.36149,0.5617866,1.435945,0.04169087,19.06663,0.3785726,1.332409,0.03101035,1.884733,1.532274,0.6165447,0.3055344
1237657772316754298,8.235032696793092e+18,GALAXY,2863,301,6,113,137.953106796979,48.3477055873535,0.4143755,21.14702,0.3021644,1.514456,0.08529837,20.74883,0.2633047,1.237323,0.06646391,20.0487,0.1606785,1.258486,0.04597943,19.81811,0.2463152,1.013803,0.03416764,19.42301,0.3056293,1.124369,0.02541445,0.4170322,0.7206135,0.2423973,0.4038525
1237667107427779151,5.054428107882385e+18,GALAXY,5037,301,2,107,129.133667892218,18.8372416475504,0.1194632,21.58612,0.404523,1.173079,0.1103923,20.51467,0.1561507,1.167346,0.0860169,19.9931,0.1812547,0.8467153,0.0595061,19.66484,0.1379072,0.8041577,0.0442194,19.38329,0.189496,0.9336029,0.03289111,1.095827,0.5480824,0.3435497,0.2928734
1237657587096092969,4.070297872696103e+18,GALAXY,2820,301,5,110,36.5134422890614,0.807100684207777,0.1923243,21.41874,0.3669376,1.226203,0.1420012,20.47668,0.4045053,1.225016,0.1106464,19.93567,0.4760195,1.094885,0.07654466,19.60126,0.5818256,0.994709,0.05688089,19.5035,0.7151281,1.067709,0.04230893,0.9734154,0.5751114,0.3540821,0.1123257
1237661068164596429,5.47870353751201e+18,GALAXY,3631,301,1,72,127.450050122041,6.94357211327535,0.480092,25.40238,0.02843167,1.492114,0.1413567,21.59681,0.765721,1.299972,0.1101442,19.9967,0.9392563,1.162559,0.07619723,19.23417,0.6141538,1.210204,0.05662271,18.75551,0.6406131,1.119378,0.0421169,3.836779,1.63406,0.7821083,0.493166
1237657771778179659,7.20359539666874e+18,GALAXY,2863,301,5,87,133.808276861916,45.6242563699568,0.3947886,22.17349,0.1466532,1.406477,0.1074495,21.15094,0.5846364,1.380637,0.08372395,20.01466,0.724663,1.059599,0.05791984,19.49549,0.7326864,1.044467,0.04304065,19.22492,0.2938268,1.035148,0.03201434,1.046278,1.162077,0.53405,0.281601
1237648705116111096,4.33263088667383e+18,GALAXY,752,301,5,299,188.258952078441,0.489758942857152,0.4744111,24.24502,0.02056172,1.527867,0.08729772,21.62822,1.029359,1.391657,0.06802179,19.99178,0.5983089,1.394531,0.04705716,19.21353,0.936748,1.369328,0.03496851,18.8061,0.6236554,1.212135,0.02601015,2.636072,1.657402,0.7903442,0.4163895
1237655129299288420,7.00419727679318e+17,GALAXY,2248,301,3,83,241.47565334722,49.3764308747889,0.2904264,21.51585,1.153055,1.411407,0.0958083,20.59336,0.1592717,1.308961,0.07465318,19.97705,0.2149617,1.246806,0.05164472,19.87844,0.2387761,1.188253,0.03837756,19.48799,0.3622693,1.116713,0.02854586,0.9436493,0.6393089,0.1118793,0.4002857
1237661966888534641,5.2367826688727e+18,GALAXY,3840,301,3,103,170.694367041685,41.2186426914197,0.3941826,23.9111,0.1520411,1.338239,0.07116994,21.75734,0.921745,1.282584,0.05545513,20.02693,0.5584279,1.146101,0.0383636,19.39178,0.7081074,1.060033,0.02850827,19.00711,0.4006775,1.07814,0.02120491,2.169474,1.747498,0.6450081,0.3919792
1237678617437667624,7.983897896603095e+17,GALAXY,7717,301,1,632,45.3146777566121,0.714385488179662,0.2487544,21.73202,0.4861879,1.333227,0.3966027,20.4837,0.2774523,1.08118,0.3090301,19.87757,0.3029235,1.161098,0.2137856,19.57672,0.2492959,1.21894,0.1588656,19.3304,0.4263983,0.9982882,0.1181668,1.335894,0.7013779,0.3557663,0.2870255
1237666211389112411,5.634192895412294e+18,GALAXY,4828,301,5,90,262.190033165337,27.5477651237498,0.4862867,24.40566,0.002419592,1.416773,0.2338902,21.68281,0.5565886,1.394082,0.1822457,19.94958,0.8430253,1.408371,0.1260767,19.1641,0.9793802,1.234786,0.09368851,18.72871,0.645558,1.113324,0.06968704,2.774502,1.789396,0.8178616,0.4593945
1237680298881778752,5.656670488895967e+18,GALAXY,8108,301,5,89,335.636612591994,20.368761772706,0.459288,22.40127,8.06613e-07,1.412963,0.1843435,21.63489,0.6725646,1.330537,0.1436392,19.96343,0.7230673,1.32266,0.09936894,19.19316,1.234278,1.199767,0.07384177,18.93682,0.456421,1.170043,0.05492472,0.8070927,1.715723,0.7957954,0.2752647
1237654386268242635,7.183485053850374e+18,GALAXY,2075,301,3,57,126.373690793498,44.6242245708281,0.3596871,23.08132,0.7114698,1.451017,0.1801135,21.60204,0.7706333,1.611323,0.1403432,19.921,0.5059686,1.247962,0.09708877,19.38628,0.4602589,1.163581,0.07214736,18.92881,0.3663587,1.252308,0.05366438,1.519051,1.724295,0.5596638,0.4759464
1237665102211121313,2.397160819772123e+18,GALAXY,4570,301,3,49,214.643311287849,31.211661642992,0.1632899,20.33552,0.1596145,1.360368,0.06059271,20.31378,0.1266271,1.284663,0.04721343,19.97663,0.1303241,1.205774,0.03266203,20.26763,0.1725885,1.166928,0.02427139,20.46452,1.261943,1.216711,0.01805345,0.0351181,0.3517036,-0.2826118,-0.1906738
